жОЯщАР;╦ТОР;йАТГЦ.;;аЯ. еМТэКЛАТОР;сТ. еМТэКЛ;йЫД.пЯОЛГХЕУТч;еПЫМУЛъА;а.ж.л;гЛ.еНЭЖКГС;дИЙАИОЩВОР пКГЯ.;аЯ. пАЯАСТАТИЙОЩ;гЛ/МъА пАЯАСТ/ЙОЩ;сУМОКИЙч аНъА;жояос (3%);жояос (4%);жояос (8%);жояос (20%;сЩМОКО йЯАТчСЕЫМ;пКГЯЫТщА аНъА
7950;2025;1;;веп      0000294;M;5000001684;аламта е.е.& е.а.е.т.й.н.л.;99720133;27.02.2025;;7TI 2446;12.08.2024;50,47;0;1,78;0;0;1,82;48,65
7950;2025;1;;веп      0000294;M;5000001684;аламта е.е.& е.а.е.т.й.н.л.;99720133;27.02.2025;;8TI 1649;12.08.2024;25,96;0;0,92;0;0;0,94;25,02
7950;2025;1;;веп      0000294;M;5000001684;аламта е.е.& е.а.е.т.й.н.л.;99720133;27.02.2025;;7TI 2435;12.08.2024;25,2;0;0,89;0;0;0,91;24,29
7950;2025;1;;веп      0000294;M;5000001684;аламта е.е.& е.а.е.т.й.н.л.;99720133;27.02.2025;;8TI 1656;12.08.2024;130,9;0;4,63;0;0;4,75;126,15
7950;2025;1;;веп      0000294;M;5000001684;аламта е.е.& е.а.е.т.й.н.л.;99720133;27.02.2025;;7TI 2434;12.08.2024;16,27;0;0,58;0;0;0,59;15,68
7950;2025;1;;веп      0000294;M;5000001684;аламта е.е.& е.а.е.т.й.н.л.;99720133;27.02.2025;;7TI 2437;12.08.2024;16,27;0;0,58;0;0;0,59;15,68
7950;2025;1;;веп      0000294;M;5000001684;аламта е.е.& е.а.е.т.й.н.л.;99720133;27.02.2025;;7TI 2448;12.08.2024;37,38;0;1,32;0;0;1,35;36,03
7950;2025;1;;веп      0000294;M;5000001684;аламта е.е.& е.а.е.т.й.н.л.;99720133;27.02.2025;;7TI 2438;12.08.2024;25,2;0;0,89;0;0;0,91;24,29
7950;2025;1;;веп      0000294;M;5000001684;аламта е.е.& е.а.е.т.й.н.л.;99720133;27.02.2025;;7TI 2447;12.08.2024;125,78;0;4,45;0;0;4,56;121,22
7950;2025;1;;веп      0000294;M;5000001684;аламта е.е.& е.а.е.т.й.н.л.;99720133;27.02.2025;;8TI 1650;12.08.2024;84,32;0;2,98;0;0;3,05;81,27
7950;2025;1;;веп      0000294;M;5000001684;аламта е.е.& е.а.е.т.й.н.л.;99720133;27.02.2025;;8TI 1657;12.08.2024;87,27;0;3,09;0;0;3,17;84,1
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;4652;27.06.2024;92,53;0;3,27;0;0;3,35;89,18
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;34640;28.06.2024;31,69;0;1,12;0;0;1,15;30,54
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;34917;05.07.2024;31,69;0;1,12;0;0;1,15;30,54
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;34918;05.07.2024;31,69;0;1,12;0;0;1,15;30,54
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;4671;09.07.2024;89,6;0;3,17;0;0;3,25;86,35
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;35047;09.07.2024;28,89;0;1,02;0;0;1,05;27,84
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;6587;09.07.2024;68,03;0;2,41;0;0;2,47;65,56
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;6588;09.07.2024;68,99;0;2,44;0;0;2,5;66,49
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;6606;09.07.2024;20,69;0;0,73;0;0;0,75;19,94
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;6607;09.07.2024;20,69;0;0,73;0;0;0,75;19,94
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;6608;09.07.2024;21,04;0;0,74;0;0;0,76;20,28
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;35167;11.07.2024;8,51;0;0,3;0;0;0,31;8,2
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;4687;11.07.2024;89,6;0;3,17;0;0;3,25;86,35
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;35081;10.07.2024;10,01;0;0,35;0;0;0,36;9,65
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;4657;02.07.2024;89,6;0;3,17;0;0;3,25;86,35
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;34744;02.07.2024;22,43;0;0,79;0;0;0,81;21,62
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;6695;30.07.2024;71,64;0;2,53;0;0;2,59;69,05
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;6686;30.07.2024;62,86;0;2,22;0;0;2,28;60,58
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;6687;30.07.2024;70,06;0;2,48;0;0;2,54;67,52
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;6706;30.07.2024;22,82;0;0,81;0;0;0,83;21,99
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;6707;30.07.2024;21,44;0;0,76;0;0;0,78;20,66
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;6708;30.07.2024;21,44;0;0,76;0;0;0,78;20,66
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;6.733;08.08.2024;64,27;0;2,27;0;0;2,33;61,94
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;6.719;07.08.2024;70,04;0;2,48;0;0;2,54;67,5
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;35766;26.07.2024;31,69;0;1,12;0;0;1,15;30,54
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;35768;26.07.2024;31,69;0;1,12;0;0;1,15;30,54
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;4708;25.07.2024;87,23;0;3,08;0;0;3,16;84,07
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;35735;25.07.2024;10,01;0;0,35;0;0;0,36;9,65
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;5175;29.07.2024;87,23;0;3,08;0;0;3,16;84,07
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;35460;18.07.2024;10,01;0;0,35;0;0;0,36;9,65
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;4700;18.07.2024;87,23;0;3,08;0;0;3,16;84,07
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;6596;09.07.2024;68,03;0;2,41;0;0;2,47;65,56
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;6597;09.07.2024;41,37;0;1,46;0;0;1,5;39,87
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;35331;16.07.2024;31,69;0;1,12;0;0;1,15;30,54
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;6644;19.07.2024;21,74;0;0,77;0;0;0,79;20,95
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;6647;19.07.2024;21,38;0;0,76;0;0;0,78;20,6
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;6628;18.07.2024;70,9;0;2,51;0;0;2,57;68,33
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;6629;18.07.2024;74,97;0;2,65;0;0;2,72;72,25
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;6639;18.07.2024;42,07;0;1,49;0;0;1,53;40,54
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;6640;18.07.2024;70,19;0;2,48;0;0;2,54;67,65
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;6676;23.07.2024;21,74;0;0,77;0;0;0,79;20,95
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;6677;23.07.2024;21,39;0;0,76;0;0;0,78;20,61
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;6667;23.07.2024;72,42;0;2,56;0;0;2,62;69,8
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;6668;23.07.2024;44,31;0;1,57;0;0;1,61;42,7
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;6655;22.07.2024;69,83;0;2,47;0;0;2,53;67,3
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;6656;22.07.2024;62,67;0;2,22;0;0;2,28;60,39
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;35635;23.07.2024;25,52;0;0,9;0;0;0,92;24,6
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;35501;19.07.2024;31,69;0;1,12;0;0;1,15;30,54
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;4693;16.07.2024;89,6;0;3,17;0;0;3,25;86,35
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;4667;04.07.2024;89,6;0;3,17;0;0;3,25;86,35
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;6646;19.07.2024;21,39;0;0,76;0;0;0,78;20,61
7950;2025;1;;веп      0000295;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;27.02.2025;;6675;23.07.2024;21,39;0;0,76;0;0;0,78;20,61
7950;2025;1;;веп      0000296;M;5000001218;е. & й. стеяциоу & сиа ое;92156190;13.03.2025;;19140;04.12.2024;9,15;0;0,32;0;0;0,33;8,82
7950;2025;1;;веп      0000296;M;5000001218;е. & й. стеяциоу & сиа ое;92156190;13.03.2025;;19163;05.12.2024;9,15;0;0,32;0;0;0,33;8,82
7950;2025;1;;веп      0000296;M;5000001218;е. & й. стеяциоу & сиа ое;92156190;13.03.2025;;19235;10.12.2024;9,15;0;0,32;0;0;0,33;8,82
7950;2025;1;;веп      0000296;M;5000001218;е. & й. стеяциоу & сиа ое;92156190;13.03.2025;;19265;11.12.2024;9,15;0;0,32;0;0;0,33;8,82
7950;2025;1;;веп      0000296;M;5000001218;е. & й. стеяциоу & сиа ое;92156190;13.03.2025;;19286;12.12.2024;9,15;0;0,32;0;0;0,33;8,82
7950;2025;1;;веп      0000296;M;5000001218;е. & й. стеяциоу & сиа ое;92156190;13.03.2025;;19317;13.12.2024;9,15;0;0,32;0;0;0,33;8,82
7950;2025;1;;веп      0000296;M;5000001218;е. & й. стеяциоу & сиа ое;92156190;13.03.2025;;19338;16.12.2024;8,14;0;0,29;0;0;0,3;7,84
7950;2025;1;;веп      0000296;M;5000001218;е. & й. стеяциоу & сиа ое;92156190;13.03.2025;;19360;17.12.2024;9,15;0;0,32;0;0;0,33;8,82
7950;2025;1;;веп      0000296;M;5000001218;е. & й. стеяциоу & сиа ое;92156190;13.03.2025;;19385;18.12.2024;9,15;0;0,32;0;0;0,33;8,82
7950;2025;1;;веп      0000296;M;5000001218;е. & й. стеяциоу & сиа ое;92156190;13.03.2025;;19410;19.12.2024;9,15;0;0,32;0;0;0,33;8,82
7950;2025;1;;веп      0000296;M;5000001218;е. & й. стеяциоу & сиа ое;92156190;13.03.2025;;19461;23.12.2024;4,07;0;0,14;0;0;0,14;3,93
7950;2025;1;;веп      0000296;M;5000001218;е. & й. стеяциоу & сиа ое;92156190;13.03.2025;;19485;24.12.2024;5,09;0;0,18;0;0;0,18;4,91
7950;2025;1;;веп      0000296;M;5000001218;е. & й. стеяциоу & сиа ое;92156190;13.03.2025;;19518;27.12.2024;5,09;0;0,18;0;0;0,18;4,91
7950;2025;1;;веп      0000296;M;5000001218;е. & й. стеяциоу & сиа ое;92156190;13.03.2025;;19534;30.12.2024;5,09;0;0,18;0;0;0,18;4,91
7950;2025;1;;веп      0000296;M;5000001218;е. & й. стеяциоу & сиа ое;92156190;13.03.2025;;19555;31.12.2024;3,05;0;0,11;0;0;0,11;2,94
7950;2025;1;;веп      0000296;M;5000001218;е. & й. стеяциоу & сиа ое;92156190;13.03.2025;;19126;03.12.2024;52,09;0;1,84;0;0;1,89;50,2
7950;2025;1;;веп      0000296;M;5000001218;е. & й. стеяциоу & сиа ое;92156190;13.03.2025;;19090;02.12.2024;8,14;0;0,29;0;0;0,3;7,84
7950;2025;1;;веп      0000296;M;5000001218;е. & й. стеяциоу & сиа ое;92156190;13.03.2025;;19187;06.12.2024;16,61;0;0,59;0;0;0,6;16,01
7950;2025;1;;веп      0000296;M;5000001218;е. & й. стеяциоу & сиа ое;92156190;13.03.2025;;19211;09.12.2024;8,14;0;0,29;0;0;0,3;7,84
7950;2025;1;;веп      0000296;M;5000001218;е. & й. стеяциоу & сиа ое;92156190;13.03.2025;;19433;20.12.2024;20,34;0;0,72;0;0;0,74;19,6
7950;2025;1;;веп      0000297;M;5000001761;пимдос-ацяотийос птгмотя сумет. иыа;96033026;13.03.2025;;760512;02.12.2024;66,82;0;2,36;0;0;2,42;64,4
7950;2025;1;;веп      0000297;M;5000001761;пимдос-ацяотийос птгмотя сумет. иыа;96033026;13.03.2025;;741198;09.12.2024;73,09;0;2,58;0;0;2,64;70,45
7950;2025;1;;веп      0000297;M;5000001761;пимдос-ацяотийос птгмотя сумет. иыа;96033026;13.03.2025;;697281;16.12.2024;32,31;0;1,14;0;0;1,17;31,14
7950;2025;1;;веп      0000297;M;5000001761;пимдос-ацяотийос птгмотя сумет. иыа;96033026;13.03.2025;;345451;23.12.2024;28,61;0;1,01;0;0;1,04;27,57
7950;2025;1;;веп      0000297;M;5000001761;пимдос-ацяотийос птгмотя сумет. иыа;96033026;13.03.2025;;744039;30.12.2024;31,63;0;1,12;0;0;1,15;30,48
7950;2025;1;;веп      0000298;M;5000002446;жкыяидгс йяеата ае;801833581;13.03.2025;;01тил 000112;28.01.2025;44,97;0;1,59;0;0;1,63;43,34
7950;2025;1;;веп      0000298;M;5000002446;жкыяидгс йяеата ае;801833581;13.03.2025;;01тил 000131;30.01.2025;37,32;0;1,32;0;0;1,35;35,97
7950;2025;1;;веп      0000299;M;5000002492;ваяайида аццекийг & сиа ее;998177858;13.03.2025;;2563;15.12.2024;13,24;0;0,47;0;0;0,48;12,76
7950;2025;1;;веп      0000299;M;5000002492;ваяайида аццекийг & сиа ее;998177858;13.03.2025;;2562;15.12.2024;47,63;0;1,68;0;0;1,72;45,91
7950;2025;1;;веп      0000299;M;5000002492;ваяайида аццекийг & сиа ее;998177858;13.03.2025;;2698;29.12.2024;35,93;0;1,27;0;0;1,3;34,63
7950;2025;1;;веп      0000299;M;5000002492;ваяайида аццекийг & сиа ее;998177858;13.03.2025;;2699;29.12.2024;40,34;0;1,43;0;0;1,47;38,87
7950;2025;1;;веп      0000300;M;5000002755;лецажаял абее;94321495;13.03.2025;;631.746;02.12.2024;10,71;0;0,38;0;0;0,39;10,32
7950;2025;1;;веп      0000300;M;5000002755;лецажаял абее;94321495;13.03.2025;;632.688;16.12.2024;10,71;0;0,38;0;0;0,39;10,32
7950;2025;1;;веп      0000300;M;5000002755;лецажаял абее;94321495;13.03.2025;;633.347;30.12.2024;10,71;0;0,38;0;0;0,39;10,32
7950;2025;1;;веп      0000301;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;13.03.2025;;41.240;29.11.2024;23,87;0;0,84;0;0;0,86;23,01
7950;2025;1;;веп      0000301;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;13.03.2025;;41.241;29.11.2024;67,34;0;2,38;0;0;2,44;64,9
7950;2025;1;;веп      0000301;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;13.03.2025;;13.720;03.12.2024;8,54;0;0,3;0;0;0,31;8,23
7950;2025;1;;веп      0000301;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;13.03.2025;;13.742;05.12.2024;49,65;0;1,76;0;0;1,8;47,85
7950;2025;1;;веп      0000301;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;13.03.2025;;13.769;10.12.2024;18,78;0;0,66;0;0;0,68;18,1
7950;2025;1;;веп      0000301;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;13.03.2025;;13.797;12.12.2024;37,54;0;1,33;0;0;1,36;36,18
7950;2025;1;;веп      0000301;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;13.03.2025;;13.821;17.12.2024;19,67;0;0,7;0;0;0,72;18,95
7950;2025;1;;веп      0000301;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;13.03.2025;;13.845;18.12.2024;17,46;0;0,62;0;0;0,64;16,82
7950;2025;1;;веп      0000301;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;13.03.2025;;34.352;17.12.2024;108,51;0;3,84;0;0;3,94;104,57
7950;2025;1;;веп      0000301;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;13.03.2025;;34.351;17.12.2024;62,62;0;2,21;0;0;2,27;60,35
7950;2025;1;;веп      0000301;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;13.03.2025;;13.881;22.12.2024;3,05;0;0,11;0;0;0,11;2,94
7950;2025;1;;веп      0000301;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;13.03.2025;;13.889;23.12.2024;9,89;0;0,35;0;0;0,36;9,53
7950;2025;1;;веп      0000301;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;13.03.2025;;13.908;29.12.2024;16,16;0;0,57;0;0;0,58;15,58
7950;2025;1;;веп      0000302;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;13.03.2025;;6579;06.12.2024;8,54;0;0,3;0;0;0,31;8,23
7950;2025;1;;веп      0000302;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;13.03.2025;;6743;16.12.2024;27,46;0;0,97;0;0;0,99;26,47
7950;2025;1;;веп      0000302;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;13.03.2025;;6915;23.12.2024;35,05;0;1,24;0;0;1,27;33,78
7950;2025;1;;веп      0000303;M;5000001684;аламта е.е.& е.а.е.т.й.н.л.;99720133;13.03.2025;;2460;31.12.2024;49,36;0;1,75;0;0;1,79;47,57
7950;2025;1;;веп      0000303;M;5000001684;аламта е.е.& е.а.е.т.й.н.л.;99720133;13.03.2025;;4033;31.12.2024;36,16;0;1,28;0;0;1,31;34,85
7950;2025;1;;веп      0000304;M;5000001190;цакайтойолийа ламдяейас ае;93252125;13.03.2025;;6974;05.12.2024;8,81;0;0,31;0;0;0,32;8,49
7950;2025;1;;веп      0000304;M;5000001190;цакайтойолийа ламдяейас ае;93252125;13.03.2025;;7118;12.12.2024;8,81;0;0,31;0;0;0,32;8,49
7950;2025;1;;веп      0000305;M;5000002344;кайяе а.е.;94340092;13.03.2025;;27165;18.12.2024;57,47;0;2,03;0;0;2,08;55,39
7950;2025;1;;веп      0000305;M;5000002344;кайяе а.е.;94340092;13.03.2025;;27173;18.12.2024;66,22;0;2,34;0;0;2,4;63,82
7950;2025;1;;веп      0000306;M;5000001186;боудоуягс-йымстас а.е.;94462894;28.02.2025;;86745;30.08.2024;49,81;0;1,76;0;0;1,8;48,01
7950;2025;1;;веп      0000306;M;5000001186;боудоуягс-йымстас а.е.;94462894;28.02.2025;;85584;25.08.2024;76,16;0;2,69;0;0;2,76;73,4
7950;2025;1;;веп      0000306;M;5000001186;боудоуягс-йымстас а.е.;94462894;28.02.2025;;84842;21.08.2024;48,45;0;1,71;0;0;1,75;46,7
7950;2025;1;;веп      0000306;M;5000001186;боудоуягс-йымстас а.е.;94462894;28.02.2025;;87046;31.08.2024;79,77;0;2,82;0;0;2,89;76,88
7950;2025;1;;веп      0000306;M;5000001186;боудоуягс-йымстас а.е.;94462894;28.02.2025;;80849;03.08.2024;73,78;0;2,61;0;0;2,68;71,1
7950;2025;1;;веп      0000306;M;5000001186;боудоуягс-йымстас а.е.;94462894;28.02.2025;;81741;08.08.2024;49,96;0;1,77;0;0;1,81;48,15
7950;2025;1;;веп      0000306;M;5000001186;боудоуягс-йымстас а.е.;94462894;28.02.2025;;82332;10.08.2024;78,16;0;2,76;0;0;2,83;75,33
7950;2025;1;;веп      0000306;M;5000001186;боудоуягс-йымстас а.е.;94462894;28.02.2025;;84840;21.08.2024;75,42;0;2,67;0;0;2,74;72,68
7950;2025;1;;веп      0000307;M;5000002609;дияо ажои ламтоубакои а.е.;94475700;28.02.2025;;7815;01.08.2024;16,1;0;0,57;0;0;0,58;15,52
7950;2025;1;;веп      0000307;M;5000002609;дияо ажои ламтоубакои а.е.;94475700;28.02.2025;;8051;08.08.2024;32,19;0;1,14;0;0;1,17;31,02
7950;2025;1;;веп      0000307;M;5000002609;дияо ажои ламтоубакои а.е.;94475700;28.02.2025;;8689;29.08.2024;16,1;0;0,57;0;0;0,58;15,52
7950;2025;1;;веп      0000308;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;28.02.2025;;4487;23.08.2024;5,31;0;0,19;0;0;0,19;5,12
7950;2025;1;;веп      0000308;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;28.02.2025;;4487;23.08.2024;6,56;0;0,21;0;0;0,22;6,34
7950;2025;1;;веп      0000308;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;28.02.2025;;4486;23.08.2024;9,45;0;0,33;0;0;0,34;9,11
7950;2025;1;;веп      0000308;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;28.02.2025;;4485;23.08.2024;9,45;0;0,33;0;0;0,34;9,11
7950;2025;1;;веп      0000308;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;28.02.2025;;4039;26.07.2024;6,95;0;0,25;0;0;0,26;6,69
7950;2025;1;;веп      0000308;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;28.02.2025;;4040;26.07.2024;4,14;0;0,15;0;0;0,15;3,99
7950;2025;1;;веп      0000308;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;28.02.2025;;4041;26.07.2024;6,56;0;0,21;0;0;0,22;6,34
7950;2025;1;;веп      0000308;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;28.02.2025;;4042;26.07.2024;4,14;0;0,15;0;0;0,15;3,99
7950;2025;1;;веп      0000308;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;28.02.2025;;4386;16.08.2024;9,45;0;0,33;0;0;0,34;9,11
7950;2025;1;;веп      0000308;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;28.02.2025;;4387;16.08.2024;5,31;0;0,19;0;0;0,19;5,12
7950;2025;1;;веп      0000308;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;28.02.2025;;4387;16.08.2024;6,56;0;0,21;0;0;0,22;6,34
7950;2025;1;;веп      0000308;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;28.02.2025;;4388;16.08.2024;9,45;0;0,33;0;0;0,34;9,11
7950;2025;1;;веп      0000308;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;28.02.2025;;4389;16.08.2024;9,45;0;0,33;0;0;0,34;9,11
7950;2025;1;;веп      0000308;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;28.02.2025;;4332;09.08.2024;5,31;0;0,19;0;0;0,19;5,12
7950;2025;1;;веп      0000308;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;28.02.2025;;4333;09.08.2024;5,31;0;0,19;0;0;0,19;5,12
7950;2025;1;;веп      0000308;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;28.02.2025;;4334;09.08.2024;9,45;0;0,33;0;0;0,34;9,11
7950;2025;1;;веп      0000308;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;28.02.2025;;4331;09.08.2024;6,56;0;0,21;0;0;0,22;6,34
7950;2025;1;;веп      0000308;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;28.02.2025;;4330;09.08.2024;4,14;0;0,15;0;0;0,15;3,99
7950;2025;1;;веп      0000308;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;28.02.2025;;4329;09.08.2024;6,95;0;0,25;0;0;0,26;6,69
7950;2025;1;;веп      0000308;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;28.02.2025;;4328;09.08.2024;4,14;0;0,15;0;0;0,15;3,99
7950;2025;1;;веп      0000308;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;28.02.2025;;4327;09.08.2024;6,56;0;0,21;0;0;0,22;6,34
7950;2025;1;;веп      0000308;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;28.02.2025;;4326;09.08.2024;4,14;0;0,15;0;0;0,15;3,99
7950;2025;1;;веп      0000308;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;28.02.2025;;4289;08.08.2024;5,31;0;0,19;0;0;0,19;5,12
7950;2025;1;;веп      0000308;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;28.02.2025;;4290;08.08.2024;5,31;0;0,19;0;0;0,19;5,12
7950;2025;1;;веп      0000308;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;28.02.2025;;4291;08.08.2024;5,31;0;0,19;0;0;0,19;5,12
7950;2025;1;;веп      0000308;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;28.02.2025;;4293;08.08.2024;5,31;0;0,19;0;0;0,19;5,12
7950;2025;1;;веп      0000308;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;28.02.2025;;4173;02.08.2024;5,31;0;0,19;0;0;0,19;5,12
7950;2025;1;;веп      0000308;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;28.02.2025;;4174;02.08.2024;5,31;0;0,19;0;0;0,19;5,12
